,subject,title,content
102,javascript,방송통신대학교를 다니는게 좋을까요? 코테를 준비하는게 좋을까요 ?,"안녕하세요 저는 현재 나이는 28세이고, 전문대 비전공 출신, 국비지원으로 한 중소기업에 취직한지 약 대략 2년이 다되어가는 사람입니다. 저는 javascript, jQuery / JAVA, Spring Boot, MariaDB를 사용하며 재직 중입니다. 현재 저희 회사 내에서 하는 프로젝트들은 기간내에 수행할 수 있을정도까지는 되었지만 아직 다른 회사의 경험이 없다보니 자신이 크게 없습니다. 정말 가장 큰 걱정은 제가 제 년차에 맞지않게 물경력이 될까봐 많이 걱정이 듭니다. 다른 회사의 프로젝트도 맛 보며 공부하고 싶고, 무엇보다 출퇴근 시간이 너무 힘들어서 이직 준비도 할까 싶어 제 자신의 스펙업을 위해 현재 방송통신대학교 3학년으로 편입해서 한 학기를 마쳤는데, 오늘 프로그래머스의 코딩테스트를 해보니 제가 알고리즘도 정말 많이 약한거 같고, 자료구조같은 부분은 정말 많이 모르고, 그 외에도 몰랐던 부분들이 정말 많았다는걸 다시 한번 더 느꼈습니다.. 그래서 고민이 드네요.. 우선은 코딩테스트책을 구매해서 우선적으로 코딩테스트를 진행하며 실무를 우선적으로 준비 하는게 좋을지 아니면 방송통신대학교 4년제 졸업을 우선 목표로 학력에 초점을 두고 졸업을 최우선목표로 잡아야할지.. 선배님들 같은 경우엔 어떤 방안이 좋아보이시나요 ??"
103,javascript,제 입장에서 현직 개발자로 일하시는 분들께서는 커리어적으로 어떤 선택을 내리실 지 궁금합니다.(비전공자 프론트엔드 부트캠프 출신),"4.5개월짜리 javascript, react 프론트엔드 부트캠프를 수료 했습니다. 기간은 24년 1월 ~ 24년 6월입니다. 약 한달간 이력서 수정 및 개인 공부를 하고 있는데 SI/SM 업체만 연락이 오더라구요,, 제 조건 나이 29 전문대 호텔조리과 중퇴 신라호텔 1년 근무 후 특수용접사를 했었습니다. 제 나름의 조사 결과나 주변의 개발자 친구들의 조언은 자기 서비스가 있거나 최소한 자기 자기 서비스를 개발하는 스타트업이라도 들어가야 개발자로서 성장 할 수 있는 경험을 한다고 들었습니다. 명확한 기준은 아니지만 좋은 곳에 취업하면 업무 자체에서도 전문성을 얻을 수 있지만 SI/SM 업체를 가게 되면 성장의 한계가 분명히 존재하고, 대부분의 사람들은 거기에 그래도 파묻힌다고 하더군요. 일단 면접 경험을 위해서 SI업체들 면접도 보고는 있는데 제 입장에서 현직 개발자로 일하시는 분들께서는 커리어적으로 어떤 선택을 내리실 지 궁금합니다."
104,javascript,웹개발자로서의 나아갈 길을 알려주세요,"웹개발자가 꿈인 모니터링 및 유지보수 일을 맡고 사람입니다. 올해가 다 끝나기 전에 리눅스 마스터 2급 가채점 최종 합격했지만 마냥 기쁘지가 않네요. 내년에 파이썬 코딩 공부랑 리눅스 마스터 1급을 진행할 예정이지만 이것만 가지고서는 제가 하고싶은 웹개발자 일을 들어갈 수 있을지 확실하게 알 수 없어서 너무 불안해집니다. 제가 어떻게 해야 하는지 알려주세요. 현재 가지고 있는 스킬과 자격증은 이렇습니다. 스킬 : JAVA, javascript, html, jquery, spring 개발 자격증 : 정보처리기사, SQLD"
105,javascript,자바스크립트 리액트,html css Javascript 를 순수대로 동시에 공부하려 합니다 이중 Javascript는 리액트를 포함한 프레임워크가 있는걸로 아는데 순수 Javascript를 하고 래액트를 하는게 좋을까요 처음부터 리액트로 할까요?
106,javascript,국비지원 수강 중도 포기 고민중입니다,안녕하세요 제가 지금 풀스텍 과정평가형 국비 수업을 듣고 있는데요 두 달 정도 남긴 했는데 강사님 수업 하시는것도 너무 안맞고 학원 운영진들의 태도도 너무 별로라서 그만 두려고 하고 있는데 취업 연계를 해줄 수도 있다 그래서 좀 고민이 되네요.. 근데 이미 저 출결이 망가져가지고 그만두는게 나을것같은데 어떻게 해야할까요 제가 듣고 있는거 수료 하게되면 정보통신계열로 전문학사따는거랑 비슷하다 하시고 정보처리산업기사 시험 볼 수 있다 하셨는데 전 전문대 정보통신과 졸업했고 정처기가 이미 있거든요 java / html / css / javascript / jsp 의 기본 사용은 가능하고 심화 스킬 배우려고 온건데 배울게 하나도 없어서 학원에 가도 인강들으면서 공부합니다.. 그만둘까 하는데 두달밖에 안남아서 고민입니다 근데 또 등원 시간이 한시간 사십분이나 걸려서 어찌해야할지.. 조언 부탁 드립니다 아 그리고 전 이미 전에 국비로 수업 한번 듣고 수료한 이력이 있습니다.
107,javascript,Python 진로고민,Ai 개발을 중점으로 하는 부서에서 1년차입니다 가끔 단순 파이썬알고리즘이나 백앤드를 살짝 하긴하는데 전문적으로 들어가진않습니다 장고에 괌심이 생겨 JS 를 공부해볼까하는데 Javascript / django / python / html+css 의 커리어가 취업에 도움될까요? Ai수준은 전이학습정도이고 직접 모델링하거나 개발하진않습니다 그냥차라리 웹이면웹으로 진로결정을하고 지금이라도 스프링을 공부하는것이나을까요? 현재 장고나 플라스크는 어느정도 사용하고 이해하는 수준입니다 회사에서는 자바를 전혀 사용하지않습니다
108,javascript,"AI를 활용한 웹사이트,서비스","AI(인공지능)을 활용한 웹사이트 프로젝트를 진행하고 싶은데.. 항상 어떤 주제를 해야할지가 제일 고민이 많고 어려운것 같습니다 chat gpt, AI image..등등 인공지능을 활용한 웹사이트 및 서비스를 주제로 개발하고 싶은데 어떤 아이디어가 있을지.. 아마 기술 스택은 프론트는 vue, javascript, react 중에 사용할 것 같고, 백엔드는 node.js ..? 를 사용할 것 같기도 합니다.. 의견 공유 부탁드려요!"
109,javascript,파이썬이나 javascript는 왜 싱글 스레드를 지향하나요?,"개발 언어에 대해서 공부를 하다보면, 종종 파이썬과 javascript가 싱글 스레드라고 많이 접하는 것 같습니다. 현대 컴퓨터의 CPU 성능을 고려했을때, 왜 굳이 싱글 스레드로 프로그래밍을 해야하는건가요? 별다른 이유가 있나요?"
110,javascript,국비지원 파이널프로젝트 없이 수료하신분 계실까요?,"국비 자바 풀스텍 6개월과정 중 3개월을 지난 31살 비전공자입니다. 중간프로젝트 끝난지 얼마 안됐고, 현재까지 JAVA, Mysql, Javascript, Spring 프레임워크 찍먹했습니다. 배운 부분 다시 복습하다보면 재미는 있습니다만.. 양이 너무많고 진도가 빨라 제대로 복습을 못해서 코드를 제대로 짜지못해 중간프로젝트 업혀갔습니다. 이대로 회사생활해버리면 미래가 보이기도 하고 요즘 국비 잘 안 뽑는다해서요. 적성이 무엇인지, 앞으로 무엇을 해야하는지는 결정한 상태인데, 여러 환경적인 요건으로 혼자서 다시 공부해서 토이프로젝트 및 외부 스터디 참석이 더 좋을거같다는 생각이 드니까 굳이 파이널 프로젝트 할 필요 있나 싶더라구요. 출석 80프로 채우면 수료증은 나온다그래서, 수료증만 받고 외부 스터디모임으로 부족한 부분을 메꾸면서 지금까지 배운거 다시한번 제대로 개념 잡고 결과물을 만들어보고싶은데, 선배님들의 조언 부탁드립니다. 한줄요약하자면 (수료증만 있고 혼자 독학 후 취업 vs 끝까지 버텨서 파이널 결과믈로 국비지원을 통한 취업) 입니다…"
111,javascript,프로그램을 공부하는 순서에 대해,"국비과정을 밟고있는 학생입니다 다름이 아니라 국비 풀스택 개발자 과정을 진행하고있는데요 이제 4개월 다 되가는중입니다 여러가지 프로그램을 배우는데 단기간에 몰아치다보니 과부하도오고 제대로 프로그램을 사용할 수 있을지도 잘 모르겠어서 질문드립니다 ㅜㅜ 팀프로젝트도 이제 곧 진행하는 상황인데 프로그램을 전체적으로 공부한다면 혹시 순서가 있을까요?? 과목은 java, DB/jdbc, html/css, jsp, javascript, spring 입니다!! 답변 부탁드려요!"
112,javascript,javascript에서 함수 또는 undefined인 경우 함수를 실행하는 방법,javascript를 사용하면서 타입을 크게 신경 쓰지 않고 사용하고 있습니다. a라는 값이 조건에 따라 함수가 될 수도 있고 undefined가 될 수도 있습니다. a() 이렇게 실행하면 undefined인 경우에는 Uncaught TypeError: a is not a function 이 발생합니다. 이 문제는 어떻게 해결하면 좋을까요? 제가 생각한 방법은 if (a) { a() } 이렇게 실행하는 방법입니다. 혹시 더 좋은 방법이 있다면 알려주세요!
113,javascript,개발자 신입 구현속도,"안녕하세요. 취직한지 8개월이지만 앞의 4개월은 프로젝트 설명과 기획을 함께하여 소스를 본지 4개월되는 삐약이입니다. 현재 java , spring , pgsql , javascript로 회사 내부 시스템 제작에 있습니다. 프리랜서분들과 작업하다가 계약기간이 끝나시고 현재는 사수없이 진행하고 있는데, 구현속도가 사수분들이 계실때와 다르게 너무 느려져 마음이 복잡하여 글을 쓰게 되었습니다 물론 프리랜서분들이 계실때도 얼만큼 생각해보고 질문해야하는지 항상 생각하며 제가 시도해보았던것들을 정리해서 여쭤보곤 하였습니다. 현재 맡겨진 페이지 하나를 구현하는데 일주일정도 걸리곤 합니다.. 일주일이 걸리는 이유는 1. 구현을 했는데 다양한 상황을 미리 생각하지 못했던것 2. 다양한 문법 지식 부족 3. 기본기도 좀 부족.. 하다고 생각하여 느려지는 것 같습니다.. 얼만큼의 퍼포먼스를 내야하는지도 잘 모르겠구, 항상 퇴근 후 공부하고 있는데 시간이 지나면서 해결해줄 문제인건지 모르겠습니다.. 선배님들의 다양한 의견 주시면 감사하겠습니다!"
114,javascript,javascript? 'b' + 'a' + + 'a' + 'a'??,친구중에 개발자가 있는데요. 갑자기 카톡으로 'b' + 'a' + + 'a' + 'a'가 먹고 싶데요. 이게 뭔소리냐고 했더니 ㅋㅋㅋㅋㅋㅋㅋㅋ하고 웃기만 하는데요. (이게 재밌나요) 이게 뭐죠? 저는 코딩도 모르고 :( 이걸 알 방법이 없어서 커리어리에 올려봅니다. 문자끼리 더하는거라 무슨 아이큐 테스트 같은건가요? 중간에 더하기는 왜 2개나 있는 걸까요? 친구가 힌트로 javascript라고 알려줬어요. 그래도 모르겠어요 코딩 고수분들알려주세요ㅜㅜ
115,javascript,비동기작업에 사용되는 '링크'가 정확히 뭔가요?,"Javascript를 배우고 있습니다. DOM공부를 마치고 ajax로 비동기 데이터 이동을 공부하는데 XMLHttpRequest나 WebSocket등의 사용을 해보고자 구글링과 유튭영상들을 아주 많이 봤는데 요청을 처리할 주소라고해서 링크가 항상 들어가는데 이 링크가 정확히 어떤 링크를 넣어야 하는건지, 링크를 직접 만들 수는 없는건지, 링크의 용량제한이나 구성은 백엔드 배포로만 가능한지 궁금합니다."
116,javascript,프론트엔드 개발자의 시작,"안녕하세요. 소프트웨어공학과 3학년을 마치고 곧 4학년, 졸업에 다가온 대학생입니다. 3년동안 전 모범생이라 부르기 어려울 정도로 수업을 자주 빼먹고 시험도 망치곤 했었습니다. 하지만 여러 공모전이나 경진대회, 캠프, 캡스톤 디자인 같은 직접적인 경험을 많이 얻고자 했어요. 그건 그냥 제 성향이었던거 같습니다.. 제 자리에 가만히 앉아서 공부 하는것보단 직접 무언갈 만들면서 깨닫고자 하는게 더 재밌고 저한테 잘 맞는다는 걸 알고있거든요 하지만 곧 졸업을 준비해야하는 때가 다가오고 지금껏 해왔던 것들보다 규모가 더 큰, 제대로 된 프로젝트를 진행해야한다는 것을 알고있습니다. 이제까지 해오면서 느꼈던 가장 큰 첫번째는 대학 수업을 열심히 들을걸.. 이라는 후회였던거 같아요 저는 프론트엔드 개발자로 제 진로를 확고히 하고 싶습니다만, 제가 할줄 아는건 강의에서 들은 HTML5, CSS3, Javascript를 조금 할줄 압니다.. 이번 캡스톤 디자인에서 안드로이드 스튜디오와 Java로 앱을 만들어본적이 있구요. 자료구조나 컴퓨터구조, 네트워크 같은 CS도 강의를 들은적은 있지만 깊게 공부하진 않았구요 학교 강의 이외로 제가 더 공부할 수 있는게 있다면 어떤걸 하는게 좋을까요? 단순하게 취업을 위한 것이 아닌 저 자신의 능력 향상을 위해 공부하고 싶습니다. 조언 부탁드립니다!"
117,javascript,javascript stringify 가 이상해요,예시 코드 첨부 했습니다. 다른사람이 작성한 코드를 수정하려고 하는데요. 해당 객체를 stringify를 해도 결과값이 달라지지를 않아요 왜 그런걸까요? 아마 toJson에 뭔가 있는거같긴합니다.
118,javascript,프론트엔드 공부중 질문있습니다.,현재 htnl css javascript vue 순으로 공부중인데 스스로 느끼기에 바닐라 js실력이 좋지못하다 느껴지는데 vue 공부를 이어가는게 맞을까요 아니면 바닐라 js를 좀 더 진행한뒤에 vue를 진행하는게 맞을까요..?
119,javascript,[javascript]array에 push가 안됩니다.,배열에 원하는 데이터를 순서대로 가져온 후 배열에 넣고 싶은데 배열에 push가 되지 않아요.. console.log(info)는 데이터가 잘 나오는데 userInfo는 빈 배열 입니다. 아래 코드 첨부합니다.
120,javascript,국비지원과 부트캠프 차이가 뭔가요?,"안녕하세요. 비전공자인데 작년부터 개발에 흥미가 생겨서 javascript, html, css를 독학했고 배우는 과정이 너무 재밌었어 아예 개발자를 진지하게 준비하려고 합니다. 지금 react 기초적인 강의를 인프런에서 듣고 있는데요. 이렇게 계속 혼자 공부만 하다보니 좀 지치기도 하고 제가 지금 맞는 방향으로 공부하고 있는건지 혼란스럽기도 합니다. 그래서 이게 정답은 아닌 것을 알지만 교육기관에서 공부를 하고 싶단 생각이 계속 듭니다. 대표적인 교육기관으로는 (다시 대학교를 가는 것은 고려하지 않았습니다. 투자해야 하는 기간이 너무 길어서요) 국비지원학원과 부트캠프가 있는 것으로 알고 있는데요. 커리어리 뿐만 아니라 블로그나 다른 곳에서 정보를 찾아보면 국비지원학원은 비추하는 경우가 상당히 많더라고요. 강의 퀄리티도 별로 좋지 않고, 무료다 보니 학생들도 의욕이 떨어진다는 내용이 많았습니다. 반면 부트캠프는 매우 비싸더라고요. 이렇게 돈을 낸다면 없던 의욕도 생길 것 같긴 합니다.. 그런데 부트캠프 중에 k-digital training 지원을 받아서 무료로 들을 수 있는 것도 있더라고요. 이게 무슨 차이인지 헷갈려서 실제로 경험자 분들의 조언을 듣고 싶습니다. 말이 길어졌는데 그래서 제 질문은 1. 실제로 국비지원학원보다 부트캠프가 더 좋은 선택일지? 2. 부트캠프 중에도 국비지원을 받을 수 있는 곳들이 있다는데 이건 그럼 부트캠프와 어떤 차이가 있는건지 궁금합니다. (kdt 국비지원 부트캠프와 유료 부트캠프 간에 커리큘럼이나 강의질 차이가 있는지?) 미리 감사합니다."
121,javascript,JavaScript를 배워서 써볼려고하는데요,"자바스크립트 그냥 독학으로 배웠는데 뭔가 재미있어서 Visual Studio도 깔아서 배운 코드들을 써보고있는데요(array,function 등) 약간 더 나아가보고싶어서 자바스크립트를 활용해서 뭔갈 만들고싶다! 라는 생각까지 왔는데 막상 만들려고 하니 뭘 만들지도 모르겠고 갑자기 어디로가야될지 길을 잃은 느낌입니다. 혹시 추천해주실 수 있을까요?"
122,javascript,프론트엔드 면접에서 어떤 질문을 하시는지 궁금합니다.,"안녕하세요, IT 특성화고에 다니고 있는 학생입니다. 저는 현재 프론트엔드에서 쪽을 하고 있고 이제 회사로 현장실습을 나가야 하는데 제가 지원하려는 회사는 JavaScript에 대한 이해 및 개발 역량. TCP/IP 및 HTTPS 통신에 대한 이해를 중심적으로 보는 회사인데 어떤 식으로 질문이 들어오는지 궁금합니다. 그리고 답변을 못하면 떨어지는 질문들도 궁금합니다."
123,javascript,백엔드 신입 수준은 어느정도가 적당한가요?,"현재 비전공자 백엔드 취준생입니다. 독학으로 준비한 취준기간이 반년이 넘어가는데 여러 언어를 손대보다가 결국 하나에 집중하자 생각이 들었습니다. 지금까지 배운 언어는 python, javascript, java입니다. 너무 언어만 공부했다고 생각하기에는 기본적인것 말고는 할수있는게 없어요. 지금이라도 정신차리고 준비하자 싶지만 생활이 빠듯해져 조급한 상태입니다. 신입 백엔드 개발자의 수준은 어느정도 해야하나요? 그리고 뭐를 준비해야 할까요?"
124,javascript,특정 섹션 호버 이벤트 처리하려고 하는데 css 와 javascript 중 무엇을 사용할지 고민중입니다.,"특정 섹션에 호버하면 하위태그인 버튼이 나타나는 기능을 구현하고 있는데요. css 선택자를 이용하는 방법이 좋을까요, 자바스크립트로 조절하는 게 좋을까요? 저는 전자의 방법으로 구현했는데 어떤게 더 괜찮은 방법일까 궁금해서 여쭤봅니당 css 는 `display;none` 사용했어요."
125,javascript,프론트엔드 개인프로젝트 기간,"안녕하세요! 현재 국비 과정에서 이제막 프론트엔드 강의가 끝나고 백엔드로 넘어가는 중입니다. 프론트엔드 감을 잃지 않으려고 흥미가 가는 홈페이지를 선택하고 똑같이 구현해보려고 하는데 배운기술로만 웹페이지 구현을 한다면 대략 기간은 얼마나 잡고 시작하는게 좋을까요? 배운 기술은 HTML, CSS, Javascript, jquery 입니다!"
126,javascript,개발자를 꿈꿔 코딩 공부중인데 대학을 무조건 가야할까요?,"안녕하세요 백엔드 개발자가 꿈인 학생입니다. 저는 고1 2학기부터 코딩을 접하였으며 java, c언어, javascript 등을 공부하는 중인데 혹시 개발자가 되어 높은 연봉을 얻기 위해선 대학을 무조건 가야할까요? 제가 수시나 정시 공부는 완전 놔버린 상태라 걱정이 됩니다. 그리고 꼭 대학에 가야 한다면 이쪽 분야인 전문대를 추천해 주실수 있나요? 부탁드립니다."
127,javascript,개발자 스펙/공부법,"현재 파이썬, java,javascript를 아는정도 이고 파이썬이은 코딩 공부중입니다 그리고 aws도 공부할려고 하는데 필요한건지도 궁금합니다 이후 어떤게 공부해야하는지 몰라서 올립니다"
128,javascript,"35살 신입 자바 개발자 채용, 객관적인 현실 궁금합니다","안녕하세요 여자 , 고졸 , 비전공자 , 35살 불리한 조건에서 미래를 위해 50세 이상 나이를 먹어도 보유할수 있는 기술을 배우고 싶었고 찾다보니 5년전에 잠깐 배웠던 html, css, javaScript가 재밌었었던 터라 더 나아가서 자바 백엔드 개발자를 도전하고자 시작했습니다. 23년 2월 부트캠프로 시작했고 객체 기본도 모르는 상태에서 주어진 과제와 코테를 해결하기 위해 공부와 구글링을 열심히 했지만 역량 부족으로 2개월만에 탈락당했습니다. 23년 5월 k-디지털 자바 인강으로 다시 시작하려고 했는데 갑자기 부모님 장례로 인해 공부를 할수가 없어 어느정도 추스리고 9월부터 다시 시작했어요.. 2개월정도 자바 - 스프링 , MySQL , 게시판 CRUD 실습하고 포트폴리오 만들어서 11월부터 이력서를 넣고 있습니다. 5년전에 배웠을때도 이 실력으로 일을 할수 있을까하여 그 분야로 결국 일을 못했는데 지금 자바도 이 실력은 너무 기초인거같은데 과연 기회가 올까 자신이 없습니다. 지금은 자바-스프링 책으로 AWS-오라클 DB를 이용한 프로젝트를 공부하고 있습니다. 제가 출퇴근할수 있는 거리에 있는 모든 si 등 자바를 기준으로 하는 모든 공고에 다 이력서를 넣었으나 (50개) 한달동안 면접기회도 주어지지 않고 지원자는 100:1 이 기본이다보니 제가 회사라도 고졸, 나이 부터 자를거 같습니다. 부트캠프나 국비지원에서 하는 광고처럼 능력이 있다면 충분히 채용가능성이 있다고는 하지만 지금 현재는 제 능력이 충분치 않기에 현실적인 상황판단이 필요할것 같아 조언을 구합니다. 일단 저는 공부하는것이 좋아서 이 분야로 지금 당장 취업은 못하더라도 계속 공부할 생각입니다. 예전과 다르게 책, 인강, 구글링으로 충분히 공부할수 있는 환경이 조성이 되서 사실 돈만 있으면 평생 공부만 하고 싶은 생각이에요 ㅎㅎ 그런데 지금 당장이 문제라 고민입니다. 남편은 지원해줄테니 몇개월 더 버티고 공부해서 이 분야로 취업하자는데 저는 과연 그게 현실적으로 가능한 일일까 생각이 듭니다. 그리고 남편과 저의 인생관이 살아가면서 나의 자아와 가치관을 성숙하게 만들고 , 많은 경험을 통해 삶의 행복도를 높이는 것이에요 저는 지금 하고 싶은 일, 공부를 찾았는데 남편도 그런 삶을 가졌으면 생각에 제가 취업을 하면 남편이 일 그만두고 앞으로 자신을 위해서 하고싶을 일을 찾고 , 그 일을 도전했으면 하는 바램이였거든요 현실적이지 않은 상황을 가지고 남편의 가능성을 막는거 같아서 그것도 문제라고 생각합니다. (아이없음 , 금전 문제로 인한 가정트러블 안생김, 적어도 둘중 하나만 일을하면 부족하지만 행복하게 삽니다) 다시 돌아와서 ------- 1. 한달동안 이력서를 넣었는데 면접제의조차 오지 않는다. 고졸, 나이 , 자격증 없음 등을 넘어설수 있을정도의 장점이 없어보이고 나의 스킬부족으로 인한 결과이기 때문에 일단 이 분야가 아니더라도 지금은 돈을 벌수 있는 직장에 취직하여 틈틈히 공부하면서 포트폴리오를 채워나가고 정처기도 따고 나중에 기회가 되면 개발자 분야로 취직하자. + 제가 일을 하는 동안 남편이 도전을 해볼수 있는 기회가 일찍 옵니다. 2. 지금 시장이 불경기라 그렇다. 내년 중반되면 이 조건이여도 채용 가능성이 50%는 있다. 하지만 결국 채용 안되면 다른 분야로라도 일을 해야합니다. + 제가 일을 못하는 동안 남편의 도전 기회가 미뤄지고 나이가 많기에 어느 시점을 넘어서면 도전조차 못하고 삶의 방향을 잃을까 걱정이 됩니다. ----------- 개인적으로 거의 70%는 1번으로 생각하고 있는데 저 혼자만의 생각이라 다른 분들의 의견을 듣고 싶습니다. 글을 적어보니 너무 이상적으로? 삶을 사는건 아닌가 생각도 드는데요..ㅎㄷㄷ 평소에도 좀 특이한 사람이다 라는 말을 많이 들으니 이해가 안가는 삶을 살더라도 양해부탁드립니다. 긴글 읽어주셔서 감사합니다. 추운 겨울 건강조심하세요"
129,javascript,Javascript에도 GC라는 개념이 있나요?,"요즘 자바스크립트를 새롭게 공부하고 있는데, GC라는 개념이 있는지 궁금합니다. GC가 있다고 하는 것 같기도 하고, 있는데 엔진마다 다르다고 하는 것 같기도 하고 영어로 된 여러 글을 읽다보니까 좀 지치기도하고 제가 이해한게 맞는지 궁금해서 여기다가 질문남깁니다. 1. 자바 스크립트에 GC가 있나요? 2. GC가 있으면 어떤 방식으로 동작하나요? 3. 자바스크립트 엔진에 따라 GC 동작 방식이 다른가요?"
130,javascript,여러분 혹시 ‘ㄱ’한자 눌러 나온 가운데 점을…,여러분 혹시 ‘ㄱ’한자 눌러 나온 가운데 점을 java에서 유니코드로 바꾼후 javascript로 보내고 싶은데 좋은 방법 없을까요??
131,javascript,언어에 대해서 고민입니다,"안녕하세요 현재 대학교 4학년이고 한학기남기구 휴학중인 학생입니다. 현재 산업공학과에 다니며 백엔드에 관심이 많아져서 최근들어 공부를 시작한 단계입니다. (3개월차) ( html,css,javascript,pyhton 기초완료) 많은분들이 백엔드를 배우기 전 CS에 대한 기초 지식이 필요하다기에 우선은 CS공부를 배워보려합니다. 제가 글을 적은 이유는 CS공부를 끝마치고 난 뒤, 현재 한국 백엔드 시장에서 많이 사용되고 있는 java 언어를 부트캠프를 통해 중점으로 배워야할지, 아니면 파이썬 과 장고를 추기적으로 배워야할지.. 미래지향적 언어인 Go를 배워야할지 고민이 많아 글을 적어봅니다. 개발자분들이 생각하시기에 어떤 언어를 배우는게 좋을까요?"
132,javascript,선배님들에게 질문합니다. 부트캠프 다니기전 해야할일?,"안녕하세요 선배님들 프론트개발자를 꿈꾸고있는 26살 남자 입니다. 부족한 스펙으로 목표는 중견기업 취업준비 를 할려고합니다. (현실적으로 중소기업을 갈 확률이 높지만, 꿈은 크게 가져도 상관은 없지않을까 싶어서..) 국비지원이나, 부트캠프를 다니기전에 자바스크립트 html, css를 공부할려고 합니다. 부트캠프나 국비지원을 다닐려하는데 프론트쪽은 퍼블리셔쪽으로 교육이 많이 있는것 같고, javascript에 대한 교육 react에 대한 전문적인 교육이 잘 없는것 같아서 고민입니다. 이런 경우 그냥 독학을 하시나요? 혹시 부트캠프나,국비지원으로 프론트 교육을 듣고 개발자 업무를 하고 계신 선배님들이 계실까요? 어떤식으로 공부방향을 잡아야할지 잘 모르겠습니다.. 선배님들 도와주세요!"
133,javascript,무엇을 어떻게 공부해야 할지가 난감합니다,"안녕하세요 21살 개발자를 꿈꾸고 있는, 지금은 군복무중인 전문대 학생입니다. 군대라는 곳에서 1년 6개월간 개발자라는 꿈을 위해서 무언가 조금이라도 계발해서, 다른 이들에게 뒤처지지 않고 싶은 욕심이 있는데, 문제는 제가 무엇을 어떻게 공부해야할지를 잘 모르겠습니다. 전문대를 다니며 1년이라는 기간동안 c, c++, c#, javascript, python, 백엔드 기초 등을 배우게 되었는데 한꺼번에 많은 종류의 정보가 때려박힌단 생각에 제대로 공부를 했다는 생각이 들고 정말 실무에 뛰어들었을 때 잘할 수 있느냐 라고 해도 그렇지 못하다고 대답할 수준의 학점만 채우기 위한 공부였으며, 워낙 나태했는지라 공부한 과정을 딱히 기록해두지도 않았어서 공부한 내용은 잊어버렸고, 그 흔적조차 남아있지 않습니다. 그래서 무엇부터 해야할지 도저히 감도 잡히지 않습니다. 제가 생각한 제가 하고싶은 분야는 앱 개발을 하고싶습니다. 어떤 언어를 공부하는 것이 좋을지도 사실 잘 모르겠습니다 이제라도 정신차리고 똑바로 공부해보려 하는데 무엇부터 시작해야할지 개발자님들의 조언, 잔소리들을 부끄럽지만 부탁드립니다.. 추가적으로 개발자님들은 노션을 어떻게 사용하시는지, 노션 사용방법은 어떻게 습득하셨는지 궁금합니다...!"
134,javascript,웹사이트를 만들려고하는데요,"mysql를 연동할려고 하는데 jpa, javascript둘중 어는 것이 나을까요?"
135,javascript,몽고DB javascript에서 Date타입 필터링 하는 방법,몽고DB에서 document의 Date 타입 필드 중에서 현재 날짜 보다 이전 시간의 값을 갖는 document를 필터링 하려고 하는데 어떤식으로 문법을 짜야하는지 모르겠습니다. 혹시 어떻게 작성하는지 아시는 분 있으실까요?
136,javascript,javascript for 문에 await 붙이는 문법 질문있습니다,다음 코드 어떻게 동작 하는건가요? 일반적인 for 문과 다르게 돌아가나요? for 에 await 붙은 형태는 처음봐서 신기하네요...
137,javascript,국비지원교육 커리큘럼 추천,"안녕하세요 제 소개를 먼저 하자면 지방대 IT융합학부 2학년 중퇴 고졸입니다. 개인적인 사정으로 대학교를 다닐수 없게 되었고 국비지원교육에 관심이 생겨서 발품 팔아 면접보고 알아보던 와중 두군데에 합격하게 되었습니다. 한 곳은 자바 기반 풀스택, 한 곳은 빅데이터/AI 커리큘럼인데 현실적으로 제 상황에서 어떤 커리큘럼을 선택하는것이 좋을까요? 대학교에서는 C언어, 웹프로그래밍(HTML, CSS, JavaScript) 배웠었는데 비록 지방대지만 성적은 전공 과목 모두 A 이상이었고 교육도 성실하게 받을 자신은 있지만 워낙 빅데이터,AI 쪽이 어렵다는 소리를 듣기도 했고, 고졸이 취업이 잘 될까 하는 걱정도 있어서 그냥 풀스택을 배워서 빠르게 취직을 할까 생각중이기도 합니다. 물론 취직 후에 학위는 학점은행제나 야간학교를 통해서 나중에라도 취득할 생각입니다. 제 상황에서 어떤 결정을 해야하는지 선배님들의 의견이 필요합니다."
138,javascript,코테언어 자바스크립트,코딩테스트 진행하는 회사중에서 자바스크립트(node.js) 지원안하는 회사가 많은가요? 직군은 프론트엔드입니다. 제가 알고 있는 회사중에서 삼성이 javascript는 코테에서 지원하지 않는걸로 있습니다.
139,javascript,웹 개발 과외 괜찮을까요?,프론트엔드 개발자를 준비하고 있는 대학생입니다. 1학년때 html을 배워서 실제 프로젝트에 적용해본건 3학년때 캡스톤 프로젝트할때 페이지 1개 만들어본 적이 처음입니다. 그것도 html css가 기반이고 javascript로 이벤트 처리한 게 전부입니다.. 그래서 웹 개발 과외를 이번에 받을까 생각중인데 현업하고 계신 개발자님께 받는게 좋겠죠?!
140,javascript,모던 자바스크립트 딥다이브 도서 관련 질문,모던 자바스크립트 딥다이브 책이랑 https://ko.javascript.info 해당 문서랑 내용 차이가 클까요? 내용 차이가 많으면 책을 구매하려고 합니다.
