,company,job,title,question,answer
144,(주)링게임즈,IT/웹/통신,"1차 면접 파트장,
2차 면접 대표님,cto
2번의 면접 후에 합격""","1.컴퓨터 공학과에서 배운거 말해보세요
2.자료구조 생각나는거 말해보세요
3.이정도 웹사이트 만드는데 시간 얼마나 걸릴거 같으세요?",전반적인건 대답했다
145,머지플러스(주),IT/웹/통신,"구직사이트를 통해 지원하였고 서류 합격 후 1,2차 면접 진행""","경력 중 가장 어려웠던 프로젝트, 장점과 단점 등등... 기본적인 평범한 면접이었음","가감없이 사실대로 말했고, 완만한 면접진행이었음"
146,먼데이오프(주),IT/웹/통신,"서류전형 - 과제전형 - 면접 - 결과통보""","과제를 하면서 힘들었던 부분은?
1인 개발 어떻게 생각하는지
돈을 많이 버는 게임 vs 재미있는 게임","면접 중에 지원자의 긴장을 풀어주려고 해주시는게 보여 감사했습니다.
자기소개 후 회사 소개, 질문, 역질문 순으로 진행했습니다.
연봉은 기본급 + 수당으로 지급된다고 들었고, 사내 복지, 워라밸은 좋아보였습니다.
개발자+디자이너 한 팀으로 작업하게 된다고 하며 개발자가 1인개발 + 기획까지 맡아 합니다.
면접 내내 분위기는 좋았던 것 같으나..."
147,(주)더블에이트게임즈,IT/웹/통신,"기술적인 질문이 주로였었고,
구현이나 로직에 대해 구체적인 질문이 있었음""","포괄을 아직 시행하고 있다라는 질문같지 않는
질문..
더이상 기억하고 싶지도 않고요…",같이 가고 하는 동료로써의 대우보다는 돈으로 사람을 쓴다라는 느낌을 강하게 받았습니다
148,트라이픽스(주),IT/웹/통신,"문자 연락 및 유선연락 후 면접일자 잡고 사내에서 면접진행""",프로젝트에 대한 안내와 팀구조 업무환경,편안한 분위기엿습니다.
149,어썸피스,IT/웹/통신,"1차 면접 - 2차면접 - 채용 현재 1차 면접 후 결과를 기다리고 있습니다. 1차는 실무진 면접 2차는 경영진 면접을 본다고 했습니다.""","1. 왜 운영 직군을 선택하게 되었는가?
2. 특별히 어썸피스에 지원하게 된 이유는?
3. 자기소개서 위주의 질문들",면접관 분들께서 자기소개서를 전부 읽고 들어오셨다는 느낌을 받았습니다. 제가 하는 답변도 잘 들어주셨고 면접 질문들도 전부 자기소개서 위주의 질문이었습니다. 본인이 자기소개서 때 쓴 내용을 잘 숙지하고 구두로 설명이 가능한 정도로 준비를 해야할 듯합니다.
150,(주)한빛드론,IT/웹/통신,"서류심사 통과하고 본사건물로 부름받아 임원들과 면접 진행후 합격되었습니다""","수행해야 하는 업무가 많은데 다 소화하실 수 있을까요
거리가 좀 먼 편인데 상관 없으신가요
이전의 업무경험에서 이제 수행하여야하는 부분에서 잘 적용하실수 있을까요?","이미 어느정도 뽑혔다는 느낌으로 진행되었고
평이하게 작성한 것에대한 진위여부 정도로
면접 난이도는 쉬운편에 속합니다."
151,소프트닉스(주),IT/웹/통신,"서류 지원 5일 후 1차 면접 연락이 옴.
1:1 면접이었고, 편안한 분위기에서 진행 됨.
상식적인 질문들 위주였고, 어렵지 않은 질문들이 대부분이었다.
면접비 2만원을 주셨다.
면접 후 약 한 주 후...""","- 호이스팅이란?
- 동기/비동기의 사용 기준?
- Hooks 란?","- 코드의 맥락에서 함수의 선언이 가장 위로 올라가는 현상
- 사용자의 대답이 코드의 흐름에 영향을 미칠 경우, 동기 방식을 선택한다.
- 코드를 재활용 할 필요가 있을때 Hooks로 패키지화 해서 사용한다."
152,(주)넥사이팅,IT/웹/통신,"메일로 연락해서 기술면접, 임원면접을 거쳐 진행됨.
임원면접은 사실상 합격을 점찍어놓고 진행한 느낌.""","오래되서 기억은 잘 안남.
개인적으로 분석해보았던 프로젝트가 있냐
라는 질문을 받았었는데, 당시 분석한 것은 있었으나 확실하게 대답을 하지 못했음.
그때 면접을 담당했던 분께서 방향성을 확실하게 제시해주어서 후에 큰 도움이 됨.","아는 척을 하면 더 깊게 물어보며 끝까지 물고 늘어진다.
모르면 모른다고 솔직하게 대답하고 그 부분에서 호기심을 표하면 좋은 점수를 받는 듯.
발전 가능성을 크게 보는 것 같음."
153,엠콤(주),IT/웹/통신,"압박이 없고 편안한 분위기의 면접, 간단한 자기소개와 질문에 대한 답변으로 이루어짐.""","자기소개, 기존에 했던 업무, 프로젝트에 대한 소개, 앞으로 목표.","개인적인 소개와 경력, 프로젝트에 대하여 소개하였고, 앞으로의 목표를 회사와 연관하여 대답함."
154,블루게임즈(주),IT/웹/통신,"회사에서 먼저 면접 연락이 옴
회사에 찾아가서 1차 면접
임원진 2차 면접
2차 면접 후 채용 진행""","본인을 소개해 주세요
게임의 재미는 어디서 오나요
리듬 게임 해보셨나요","전문적인 답변을 많이 해주셨고
제가 모르는 걸 배우기도 했습니다.
늘 공부해야 한다는 걸 깨달았습니다"
155,씨씨알(주),IT/웹/통신,"취업 사이트에서 이력서를 올린 후 며칠 안되서 연락이 왔습니다.
면접 일자는 제 스케쥴에 조정을 해줘서 나쁘지 않았습니다.
면접 시간은 40분 가량 봤던 것 같고, 팀장님 한분과 면접을 봤습니다.
면접...""","1. 본인이 회사를 이직 한 이유
2. 본인만이 가지고 있는 업무를 잘 할 수 있는 강점
3. 이 직무에 대한 이해도","1:1 면접이었고, 팀장님 께서도 분위기를 딱딱한 분위기가 아닌 편안한 분위기를 조성해 주셔서 그래도 좀 긴장을 덜 한 상태에서 면접을 볼 수 있어서 좋았습니다."
156,(주)플레이위드게임즈,IT/웹/통신,"서류 접수후 팀장 면접 및 임원 면접 후 입사""","1.게임에 대한 흥미
2.회사 게임을 해본적이 있는지?
3. 앞으로의 포부",평소 게임에 대한 흥미에 따라 합격이 나뉘는것 같다.
157,(주)포캣,IT/웹/통신,"전형적인 압박면적으로 연봉깍으려는게 눈에 보이는 곳""","1. 포폴 완성 시간 얼마나 걸렸는가
2. 사회경험이 있는가
3. 포폴 어떤 부분이 작업이 어려웠는가","2:1 면접봤고
난데 니가 어쩔거야?라는 포스를 풍기는 곳은 처음이라 당황스러웠다...

여태 면접본곳은 이 과정에 대한 초점을 두었다면
""이걸 니가 어떻게 해?""
""이 시간 안에 했다고?""
이런 질문이었다. 핵심적인게 텅빈느낌???"
158,(주)마프게임즈,IT/웹/통신,"게임잡 이력서 통해서 메일 연락옴. 날 잡고 하루에 1차, 2차 모두 봄. 2차는 면접이라기보단 대표님의 회사 소개 같았음. 2일 후 합격 전화 옴""","최적화에 관련된 질문, rpg 게임에서 원거리 공격 구현 질문, 팀원과의 커뮤니케이션 방법 질문","비교적 무겁지 않은 분위기에서 면접이 진행되었으며, 얘기에 귀 귀울여 주셨음."
159,(주)나인트리,IT/웹/통신,"용산의 나인트리 호텔임
채용사이트 지원-인사팀 문자연락- 이메일로 안내받음-면접보러감-""","1.업무를 해본 경험이 있는지
2.연봉이 낮은데 괜찮은지
3.자기소개",직전연봉 확인하고 부르세요
160,(주)펀플웍스,IT/웹/통신,"팀전원이 들어와서 면접을 봤었으며, 코딩테스트와 1번의 면접으로 진행 난이도가 있다고 느껴졌음""",대학시절 학점이 몇점이냐고 물어보셨음,나쁘지 않다고함
161,(주)아이닉스소프트,IT/웹/통신,"면접제의받았고 면접보게되었습니다. 사무실은 역에서 가까운 편입니다.""","직원들과 원만하게 잘지내나
작업 기한은 잘 마추나
13분의 1 연봉",가면않되겠다고 느꼈지만 다니고나서 혹시나가 역시나였습니다.
162,넷마블앤파크(주),IT/웹/통신,"1차 실무진 면접 후 과제 제출. 후 2차 임원진 면접.""","1. 어떤 디자이너가 되고싶나
2. 야구게임을 좋아하는지(프로젝트가 야구 프로젝트)
3. 스트레스 해소방법은?","1차 면접은 긴장을 많이 했는데 긴장풀어주려고 편안한 분위기에서 진행되었다.
2차 임원진 면접은 그냥 얼굴 확인하는 자리라고 했음"
163,엔타즈(주),IT/웹/통신,"잡코리아에 이력서 보냈고 면접 전화가 와서 일정잡고 면접진행했습니다.""","1.야근할 수 있냐
2.게임 많이 하냐
3.본인 성격의 장단점 정도..","1.알겠다.
2.게임 많이 합니다.
게임에 대한 세세한 얘기는 없었습니다. 그냥 단순한 면접"
164,(주)제제컴즈,IT/웹/통신,"인사팀이 없어서 대표와의 1:1 면접 형태""","1) 야근에 대해 어떻게 생각하는지
2) 자사 제품을 사용해 봤는지
3) 포트폴리오에 관한 질문",대표가 전공자가 아니다 보니 기술적인 질문은 거의 없었고 인성 질문이 대다수 였다.
165,디지털프로그(주),IT/웹/통신,"지원 후 1차 면접 후 2차 임원면접 그리고 채용""","왜 이 회사에 지원하였는가?, 전 직장에서 가장 인상깊었던 업무, 앞으로의 포부",시종일관 편안한 분위기의 면접이었음
166,EA Korea,IT/웹/통신,"이력서 포트폴리오 경험 현재 진행 업무와 그간 업무 스킬 기반 및 인사이트 까지 폭 넓게 질문합니다""","본인이 했던 기획에 대해서 설명
프로젝트에 관한 의견
기존 업무 경험","편한 분위기에서 여러가지 질문이 있었고
면접관이 면접자만큼 준비를 많이 하고 오시는 것 같아 인상깊었습니다."
167,(주)니트로스튜디오,IT/웹/통신,"지원 - 면접 - 결과통보,
과제전형이 있다고 들었는데 생략했었고,
금요일에 면접보고 그 다음주 월요일에 결과가 나왔다.""","특별한 질문은 없었고, 이력서에 쓴 내용 위주로 물어봄",편한 분위기로 가볍게 진행
168,(주)모티프,IT/웹/통신,"경력직이라 메일로 제안 받음 > 1차 면접 (실무) > 2차 면접(대표) > 합격인데 갑자기 경영지원팀 윗사람 들어온다고 > 3차 면접(티타임 형식) 까지 함 ....... ..""","1. 직원들이 잘못했을때 어떤 부모님의 모습으로 대하느냐

2. 자기소개 (경력이지만 자기소개 시킴)

3. 이전 직장 퇴사 사유","실무 면접 무난했지만, 2차 대표 면접때 똑같은 질문 중복 되어 왔엇음

그리고 대표가 면접시간 늦어서 앉아서 30분 정도 기다림"
169,(주)겜브릿지,IT/웹/통신,"별 생각 없이 그냥 아무나 뽑는것같음 지원자가 없어서.........""",성격 자기소개 기본적인거 물어보고 프로젝트보여주면서 설명한 후 어떠냐고물어봄,딱봐도 아닌것같아서 안감
170,(주)수퍼브,IT/웹/통신,"1차 실무 면접 2차 대표님 면접으로 진행했었어요.""","아이돌 좋아하는지?
팬클럽 활동을 한 적이 있는지?
좋아하는 게임 장르는?","보통이었어요. 쉽지도 어렵지도 않은 면접
2차때 보통 인성 면접으로 볼 것 같았는데 실무진에서 물어보 거 거의 똑같이 물어보셔서 당황했었네요."
171,(주)클래게임즈,IT/웹/통신,"1차 면접때 경영지원팀의 회사 설명과 실무팀과의 실무 면접 그후 대표 면접까지 일사천리로 진행되는점이 만족스러웠고 전반적으로 분위기 좋게 진행되었던 기억.""",무난무난한 질문들이라 딱히 기억에 남는 질문은 없었다. 실무 위주로 포폴 확인과 실무 스킬 위주의 질문들과 앞으로 맡게 될 자사 게임에 대한 설명이 주를 이뤘다.,다음번 면접때 회사 규모나 급여가 더 좋은 다른 회사에 붙어서 이 회사와 고민하다가 다른 회사로 결정해서 입사는 하지 않게 되었지만 전반적으로 면접자를 배려하는 느낌을 받아서 긍정적인 면접 경험으로 남았었다.
172,(주)라인피알,IT/웹/통신,"도착 후 초인종을 누르면 안에 계신 직원분께서 맞아주셨습니다 기다렸다가 안쪽 대표실에서 대표분과 1:1 면접을 진행하였습니다""","1.일을 하게된다면 지원한 디자인에 한정되지 않고 다른 디자인 또한 함께 할 수 있는데 자신만의 디자인적인 고집(?)이 있으신지
2.포트폴리오에 대해 설명해보세요
3.여기서 일 하고 싶으신지","회사에 대한 자부심이 느껴지셨고, 먼저 회사의 대한 대략적인 내용을 설명해주셨습니다
먼저 회사의 방향이나 대략적인 내용을 말씀해주시는 부분은 좋았으나,
제 포트폴리오를 설명하였을 때 경청하시는 느낌은 받지 못하였습니다."
173,(주)락스퀘어,IT/웹/통신,"1차서류 2차 실무면접 3차 임원면접. 일반적인 면접 프로세스임""",비포괄이아니라 포괄인데 괜찮냐는 질문이 기억 남. 괜찮다고대답한듯,압박면접이 심하다
174,펍지(주),IT/웹/통신,"서류 심사 후 따로 과제 제출은 없고 1차 면접 진행함.""",솔직히 기억에 남는 질문 없지만 굳이 꼽자면 영어로 어떤 상황을 설명해보라고 한거?,면접 자체는 정말 무난했습니다. 하지만 면접 봐주시는 분이 바빠서 그런지 무슨 이유인지 모르겠지만 배틀그라운드 관련해서는 거의 물어보지 않고 다른 것만 오리무중으로 물어본 느낌
175,(주)맘모식스,IT/웹/통신,"이력서 제출 이후 면접 연락이 전화와 문자로 왔고 일정을 잡아 면접을 보았으며 일주일 정도 안에서 합격 전화가 왔습니다.""","작업물에 대한 질문, 회사의 비전에 대한 이야기들.",어려운 질문이 없었다.
176,(주)에스앤케이인터랙티브,IT/웹/통신,"짧은 면접시간, 질문보다는 본인이 이야기하는게 많았음""",이전 직장 하던 일 대인관계는 좋은지 인성에 관한 질문이 많았음,열심히 답했지만 본인 말이 더많았음
177,모비온(주),IT/웹/통신,"실제로 진행했던 업무에 대해 상세하게 말하고 안해봤던 업무나 앞으로 배울 의지에 대한 부분을 상세하게 얘기했습니다""","회사이직을 하려고 하는 이유와 자기 회사를 알게된 경로, 평소 회사에 대해 어느 정도 관심이 있는지를 알아봤습니다","면접관이 친절하고 앞으로 해야할 업무, 팀의 분위기를 잘 설명해줘서 긍정적인 면접 경험이였습니다"
178,유징테크(주),IT/웹/통신,"온라인으로 이력서 제출 후 얼마 지나지 않아 면접 연락을 받았음. 면접 일정 조정 후 사무실에서 대표와 직접 면접을 진행했고 이후 대표로부터 직접 연락을 받고 입사결정을 내림.""","회사 업무 특성상 출장이 잦다 괜찮은가?
대부분의 직원이 부장급인데 적응하는데 괜찮겠는가?
본인이 자신있는 분야는 어느 쪽인가?",딱히 기술적인 부분에서의 질문이 없어서 면접 자체의 난이도는 낮은 편이지만 오히려 기술적인 부분에서 질문이 없어 사람을 뽑는데 있어서 기준이 없는건가 하는 의문이 들긴함
179,(주)아이벤토리,IT/웹/통신,"부서별 관리자 총 세명이 돌아가면서 질문하면서 면접을 봤고 무거운 분위기 보다는 유쾌하게 면접을 봤음""",이전 직장을 퇴사하게 된 이유 성격의 장단점 이 회사의 비전,회사 특성인지 몰라도 면접관들이 생각이 열려있어서 좋았습니다.
180,네이버 라인 플레이,IT/웹/통신,"리쿠리터를 통해서 지원
코딩테스트부터 시작""","sorting
UIVIEW
kth largest element","2시간안에 다 풀어야함
문제가 어려웠음"
181,세가퍼블리싱코리아,IT/웹/통신,"직원분들이 사람 대하는게 굉장히 좋게 느껴져서 그 부분은 좋은 인상을 받음""","이전 회사 왜 그만뒀냐/힘들었던 점
성격 단점/극복하려고 어떻게했냐

직무조사가 부족하다는 피드백을 받았는데 모집공고에 직무도 약자로 적혀있어 조사 많이 했으나 직무파악이 힘들었음","지원 인원 많지 않았고 면접 본 사람도 적을거 같은데 결과 발표까지 너무 오랜 시간이 걸려요
대기업도 아닌데 2주 뒤에 연락 준다고 하는 곳 처음 봤어요
마치 다음 면접에서 보자는 식으로 말씀하시고서는 이주 넘게 지나서 문의 후 겨우 탈락 통보 받으니 희망고문 당한 느낌이네요
그리고 연봉은 마지막까지 모른채로 ????? 이런 느낌인데 어차피 신입..."
182,펀플로(주),IT/웹/통신,"지원후 얼마안되서 연락오고 나서 방문 면접 진행""",이력서에 기재된 내용에 대한 질문이 대다수,"면접자의 이력서와 포트폴리오를 거의 읽지도 않고 면접을 진행한거 같다
민감한 질문도 꺼리낌없이 마구 던지고 시작부터 끝까지 불쾌한 면접이였음"
183,맥스온소프트(주),IT/웹/통신,"서류제출 후 실무진 면접하고 인성 면접하고 합격""",유니티에 관해서 c#에 관해서 포트폴리오에 관해서,어렵지 않은 질문들이라 쉽게 대답 가능
184,(주)피어코퍼레이션,IT/웹/통신,"1,2차로 나누어 면접을 진행.
실무자와 임원이 함께.
질문의 범위가 다양했으며 불편할만한 질문에는 예를 먼저 갖춰서 여쭈어봐주심.
평가보다는 대화의 범주에서 면접을 진행해서 편하게 자기 소견의 이야기 할 수...""",대표님이 질문해주신 입사 후 하고 싶은 업무와 그 이유.,프로젝트에 대한 이야기라 서술하기는 힘들지만 지원분야에 관련하여 서비스중인 프로잭트에 개선하고 싶은 부분을 서술.
185,아레나캐스트(주),IT/웹/통신,"서류통과 후 대표면접 진행
서류통과까지 1주 정도 소요
서류 발표 당일 유선 통보""","기존 업무이력
업무 성과
이전직장 퇴사사유",생각보다 빠르게 면접이 끝났고 빠른출근 요구로 바로 출근
186,한유코리아(주),IT/웹/통신,"평범한 질문 위주로 진행됐으며 분위기는 편안했습니다.""",출퇴근 때문에 괜찮은 월세방 알아다 준다고했었는데 지금보니 그냥 다른이유였던거 같습니다,평범했다
187,(주)웹젠온네트,IT/웹/통신,"서류 - 1차기술 - 2차적성
전화 오고 다음""","기술문제,
팀프로젝트 상황 가정해서 문제
포폴문제",빡셋다
188,구름인터렉티브(주),IT/웹/통신,"잡코리아통해 입사지원후 면접제의. 1차 팀장 면접후 2차 임원면접""","우리회사 입사 지원동기가 무엇인가요
해당부서의 필수역량은 무엇인가요","꼼꼼함과 성실함이 제일 중요합니다.
맡은업무에 책임감도 필수이구요"
189,"HappyTuk Co., Ltd.",IT/웹/통신,"이메일로 기술 인터뷰를 진행한뒤, 1차 실무진 면접, 2차 임원 면접을 진행했습니다.""","프로젝트 기반의 질문을 많이 받았고, 자바 스프링 기반의 질문들을 주로 받았습니다.","무난한 질문들을 받았으며, 어느정도 깊이까지 지식을 알고 있는지 평가하려는 느낌이 강했습니다."
190,(주)플레로게임즈,IT/웹/통신,"기본적인 개발 지식에 관련한 질문들이 주로 이루어졌습니다.""",어떤 장르의 게임을 즐겨하는지? 유니티 프로그램을 사용해본 적이 있는지?,다른 회사에비해 난이도가 낮은 수준의 면접이었습니다. 복잡하게 꼬리물기식 질문을 하지않아 편하게 면접을 진행하였습니다.
191,NetEase Inc,IT/웹/통신,"실무진부터 HR면접까지 세 번 정도 봤는데 실무진 면접 통과되면 이후 면접은 순순대로. 중국어를 잘 못 해도 한국인이라서 그럴 수 있다는 인식이 디폴트라서 편의성을 많이 봐주는 편.""",최근에 즐겨한 게임은? 가장 좋아하는 게임은? 그 게임을 왜 좋아하는지?,"내가 좋아하는 게임들의 공통적인 특징(장르, 게임성, 플레이방식 등)을 설명했고, 왜 좋아하는지에 대한 구체적인 이유를 뒷받침했음. 세 번의 면접 모두 큰 긴장감은 없었고, 오히려 면접관이 편한 분위기를 만들어줘서 긍정적인 분위기를 연출할 수 있었음. 면접은 아주 좋았다."
192,(주)피벗게임즈,IT/웹/통신,"포트폴리오, 이력서 첨부해 입사지원했고, 며칠 뒤에 화상 면접 일정 잡았습니다.""","자기소개, 포트폴리오에 대한 설명, 영상 외에 포토샵 디자인, 스파인 가능 여부 등 질문 받았습니다.",다른 게임회사 면접과 별 차이 없었어요. 다만 화상면접이 익숙하지 않으면 힘들 수 있겠다는 생각은 들었습니다.
193,(주)비빔블,IT/웹/통신,"대면 면접 이후 사무실에서 코딩 테스트 진행하였습니다.""","지원 동기, 업무 스타일, 프로젝트 진행 중 문제가 생겼을때 어떻게 해결했었는지 등에 대한 질문이 있었던 것 같습니다.","면접은 무난한 인성면접 수준이었고, 테스트가 실무와 연관이 있을만한 문제여서 괜찮았습니다."
194,(주)버프스튜디오,IT/웹/통신,"유선으로 서류심사 통과 연락을 받았다.""","1. 지난 회사에서 했었던 업무에 대한 구체적인 질문
2. 회사의 BM이 어떻게 되는 지 질문
3. 전공과 지원 분야의 불일치성에 대한 질문","솔직하게 대답했고, 구체적으로 조목조목 물어보았기 때문에
입사지원서를 상당히 면밀하게 읽어보았구나라는 생각이 들었다.
입사지원서를 면밀하게 읽어보았다는 것은 취업준비생에 대한 배려인데
이 부분에 있어서 좋은 인상을 받았다."
195,지니프릭스(주),IT/웹/통신,"이력서 접수 후 일주일 이내로 연락와서 바로 1차 면접 진행함""","자기개발을 주도적으로 하는가?
주량은 얼마나 되는가?
상사와의 의견 충돌 시 어떻게 대응할 것인가?","면접의 전체적인 난이도는 쉬운 편이며, tv플랫폼 시장이 어떤 것인지 이해하고 면접에
임하면 좋을 것 같음"
196,(주)버킷플레이,IT/웹/통신,"실무적인 질문 위주의 면접입니다.

일상적인 대화하듯이 질문이 오갔습니다.

편한 분위기에 대화를 잘 이끌어 주셨습니다.""","본 회사 게임에 대한 인상

포폴에 대한 설명 요청

복수 프로젝트의 작업은 어떻게 생각하는가.",딱딱하지않고 스무스하게 대화처럼 진행 되었다.
197,(주)루노소프트,IT/웹/통신,"연락 후 면접까지 빠르게 진행됨. 면접 후 이틀 내 결과통보""","프로젝트 작업방식을 소화할 수 있는지에 관한 질문들이 중점이었음.
그 외에는 이전 경력이나 작업 속도에 관한 질문","평소 쓰지 않는 작업방식이라 익숙하진 않지만 어려운 방식은 아니라, 가능하다고 대답함."
198,(주)와이디온라인,IT/웹/통신,"1차는 평범 하게 실무 관련 질문 2차는 임원진들이 들어와서 빈정거리는 인성 질문""",학원은 안다녔다는 말에 학원을 좀 다니시지 그러셨어요?,계속 코웃음을 치며 빈정대는 말투로 인사관련 사람의 질문을 받아 망했다 생각
199,(주)더마르스,IT/웹/통신,"처음 연락주신 분이 상당히 친절했고 일정을 조율하는 부분에서 자유도가 높았음""","이전직장 퇴사사유, 업무스킬, 업무에 대한 애착과 자기만족도","제가 좀 파고드는 성격이라 회사나 업무에 관련된 내용을 엄청 물어봤는데 제 궁금증이 풀릴 때까지 답변을 상세하게 해주셨습니다. 저땜에 면접 시간이 좀 길어졌던..

아 그리고 제가 긴장을 평소에 많이 하는데 그때마다 물도 챙겨주셔서 감동..했어요

기억에 남았던 질문들은 업무 관련 내용이 주로였고, 전문성을 많이 요구하는 느낌? 커피랑 간식은..."
200,엔에이치엔픽셀큐브(주),IT/웹/통신,"서류 합격 후 과제를 받아서 과제 수행을 먼저합니다. 해당 과제를 바탕으로 면접 때 발표를 하고 과제와 자소서 기준으로 질문이 많이 들어옵니다. 2차면접은 없었습니다.""","최근에 한 게임, 과제 관련 여러가지 질문들","자유롭고 편안한 분위기, 압박 전혀 없어서 좋았습니다."
201,(주)라인하트,IT/웹/통신,"이력서 제출 > 체출 후 연락 > 면접 일정 > 면접 후 통보""",svg 사용 가능한가 ? 프론트 쪽 가능한가? 등등 여러가지,"젋은 사원 많음, 주변 맛집 많음"
202,어시스트엔터프라이즈,IT/웹/통신,"면접은 전화로 연락이 왔고 다음 날 시간을 잡아서 면접을 보게 됨""","직전 회사 퇴사 이유, 회사 지원동기, 흡연 여부가 가장 기억에 남음",크게 어려운 질문들은 없었고 대부분 순탄하게 대답할 수 있는 질문들이었음. 그런데 자기들이 이렇게 해서 나간 직원들도 있고 면접 때 이랬지만 실제로는 이런 직원들도 있었다라는 둥 면접자 입장에서 터무니 없는 소리들을 많이 함. 바로 실무로 투입이 가능한 직원들을 원하는 것 같았으나 그렇다고 해서 생신입을 뽑기 꺼려하는 것 같진 않았음
203,(주)비티나인소프트,IT/웹/통신,"지원하자마자 전화옴 / 사무실에 들어가자 마자 나가야겠다는 생각이 듬""",자기소개 시켜서 자기소개함 / 개발경력 물어봄 / 나의 장단점 물어봄,특별한 질문을 하지 않고 형식적인 질문만 하였음
204,제이에스씨(주),IT/웹/통신,"실무면접 1회 / 입사후 대표와 1:1면접함""",이전 회사에 대한 질문과 대학 동아리 활동 질문함,대화하는 식 면접 / 압박질문이나 분위기는 전혀없음
205,페퍼콘(주),IT/웹/통신,"간단한 업무 이력을 물어보시고 그에 따른 답변만 잘 하면 되는 과정이 있었습니다.""",딱히 기억에 남는 것이 없어 어떤 말로 적어야 할지 모르겠습니다.,딱히 느낀 점은 없습니다.
206,(주)패스파인더에이트,IT/웹/통신,"서류전형 실무면접 임원면접순으로 진행""","지원 사유는?
추천할 수 있는 주변 지인 있는지?",부드럽고 안내도 친절했던 면접 이였음
207,(주)파디엠,IT/웹/통신,"1차,2차로 나눠져 있었고 둘다 다대다 면접이였습니다.""","회사에 대해서 물어보는 질문이 있었고, 이력서 외의 경험도 물어보았습니다.","면접은 편한 분위기 였던것같고, 딱히 어려운 질문도 없었습니다."
208,에스디엔터넷(주),IT/웹/통신,"면접분위기는 대체적으로 괜찮았습니다.""",본인 전공에 맞는 것 위주로 질문 주셨습니다. 깊이가 좀 깊었습니다,면접이 어려웠습니다
209,하자드게임즈(주),IT/웹/통신,"인터넷사이트(게임잡)를 통해 지원하였고 면접을 봄""","내가 작성한 포트폴리오를 보고 당시 상황에 대해 질문

내가 가지고 있는 역량이 얼마나 되는지?

현재 진행중인 프로젝트에 대한 가능성을 물어봄","면접이 그렇게 어렵지 않고, 평이하게 흘러갔음"
210,(주)에픽스튜디오,IT/웹/통신,"면접할때 거의 채용될지 느낄수 있음.""","경력위주로 면접을 진행함.
경력기간중 주요 프로젝트에 대한 질문을 많이함.",개인적인 기술과 인간적인 면을 많이 물어봄
211,이데아게임즈(주),IT/웹/통신,"면접 보고 과제심사가 있었습니다 과제에서 떨어진건지 면접에서 떨어진건지는 알려주지 않아서 모르겠습니다""","어쩌다 게임을 만들고싶어졌는지
좋아하는 게임이 뭔가요
우리 게임 그래픽에 대해 어떻게 생각하는지?",질문이 꼬리에 꼬리를 물어서 좀 어려웠습니다.
212,(주)베가게임즈,IT/웹/통신,"따로 인사관련 부서가 없기 때문에 각 부서의 연차 높은 선배님들이 면접관으로 들어옵니다.
서류 전형 통과 이후에 면접을 보고 그 이후 입사 여부를 결정했습니다.""","자기 소개서에 특이 사항이 있다면 해당 사항에 질문은 들어옵니다.
직무와 관련된 필수 질문들도 있습니다.",회사 내에 꼭 필요한 사람을 뽑는다는 인상을 받았습니다.
213,과르네리스튜디오(주),IT/웹/통신,"친구소개를 통해 알게 되었고 대표와 면담을 통해 면접까지 진행함""","자기 게임소개
향후 개발비전
내가 해야할일",처우관련 이야기가 주된이야기라 별건없었ㅇ음
214,(주)덱스인트게임즈,IT/웹/통신,"권위적이고, 무례함
특히 누군가 한명이 그랬음""","왜 퇴사했냐
특정 시스템에 대한 질문이 있음
왜 그 시스템을 그렇게 했냐","기획의도 및 사이드이펙트에 대한 부분 답변
표정이 부정적이고, 맘에 안든다는 듯 꼬리물기 계속함
그런식으로 작은데서 압박면접 하지마세요 기분 나빠요"
215,원모아시스템(주),IT/웹/통신,"잡코리아 등록된 부분으로 휴대폰 직접 연락 그후 면접 채용""","기초적인 개발 지식, 회사 비전, 현재개발상황",면접이 너무 쉬운편이였고 완전 초창기라 아무것도 준비된게 없는 곳이였다
216,스포빌,IT/웹/통신,"본사에서 면접 진행됐으며 해당 직종에 대한 경험 유무 그 외 일반적인 면접 질의 오감.""",면접 장소가 본사 사무실 응대실이었는데 담배 쩐내가 기억에 남는다.,일반적인 면접 분위기와 비슷해서 그다지 느낀점이 없다.
217,(주)문블락게임스튜디오,IT/웹/통신,"연락 받고 바로 다음날 면접일 정하고 10분정도 얘기하고 바로 다음날 출근.""","사는 곳이 어디인지, 술 담배 하는지 여부, 급여 얼마인지 급여일.","뭔가 사람을 급하게 뽑는 느낌을 여실히 느꼈고, 면접을 대충 보는 느낌?"
218,(주)씽크펀,IT/웹/통신,"이전 회사에서 같이 일했던 분이 여기로 이직해서 사내 추천으로 입사하게 됨
이력서 보내고 1주일만에 면접보고 10일정도 후에 결과나와서 입사일 정하고 입사 함""","해외 거주하면서 일하던 회사 근무 관련 질문이 있었는데
그냥 해외도 한국이랑 비슷한지 물어봄",비슷하다고 답변함
219,오키컨세션(주),IT/웹/통신,"이력서 접수후 유선 연락. 1회 다대다 면접으로 진행되었음""","업무 관련 질문, 출퇴근거리 등 일반적인 질문으로 대답하기 어렵지 않음",비교적 편안한 분위기에서 면접이 진행되었고 30분정도 소요됨
